Distance_m,ReceivedPower_dBm,PathLoss_dB,RMSDelaySpread_ns,KFactor_dB,TotalPower,MeanDelay,RMSDelay,Entropy,Frequency_GHz,TxHeight,RxHeight,LOS,Scenario
303.4,-101.9,131.9,16.3,-5.2,95.00000002,1419.648421,267.136257,4.553876892,28,800,30,1,UMi_LOS_28
303.4,-72.1,102.1,16.5,2.2,95.00000002,1419.649474,267.1358085,4.553876892,28,800,30,1,UMi_LOS_28
303.3,-70.3,100.3,18,1.6,95,1419.651579,267.119757,4.553876892,28,800,30,1,UMi_LOS_28
303.3,-78.7,108.7,19.4,-1.7,95,1419.648421,267.1057381,4.553876892,28,800,30,1,UMi_LOS_28
303.3,-74,104,17,-1.3,3.000000001,1045.833333,3.582674358,1.098612289,28,800,30,1,UMi_LOS_28
303.2,-80.1,110.1,19.2,-5.6,95,1419.662105,267.104314,4.553876892,28,800,30,1,UMi_LOS_28
303.2,-78.8,108.8,16.8,-2.4,95,1419.662105,267.0993063,4.553876892,28,800,30,1,UMi_LOS_28
303.2,-77.1,107.1,15.7,0.2,95,1419.658947,267.0843334,4.553876892,28,800,30,1,UMi_LOS_28
303.1,-91.5,121.5,17.8,-1.2,95.00000002,1419.666316,267.0774403,4.553876892,28,800,30,1,UMi_LOS_28
303.1,-89.1,119.1,18.2,-2.1,95,1419.671579,267.0651707,4.553876892,28,800,30,1,UMi_LOS_28
303.1,-80.7,110.7,19.5,0.6,95,1419.671579,267.0563763,4.553876892,28,800,30,1,UMi_LOS_28
303,-98.3,128.3,15.2,-2.2,95.00000003,1419.672631,267.0435271,4.553876892,28,800,30,1,UMi_LOS_28
303,-68.9,98.9,20.7,-1.2,95,1419.676842,267.0382517,4.553876892,28,800,30,1,UMi_LOS_28
302.9,-87,117,21.3,-2.5,95,1419.682105,267.0315089,4.553876892,28,800,30,1,UMi_LOS_28
302.9,-80.1,110.1,16.8,-2,95,1419.676842,267.0150382,4.553876892,28,800,30,1,UMi_LOS_28
302.9,-80.9,110.9,19.3,2.1,3.000000002,1045.733333,3.582674358,1.098612289,28,800,30,1,UMi_LOS_28
302.8,-84.8,114.8,19.6,-4.8,95,1419.677895,267.0097003,4.553876892,28,800,30,1,UMi_LOS_28
302.8,-76.5,106.5,19.9,-5.1,95,1419.689474,267.0059579,4.553876892,28,800,30,1,UMi_LOS_28
302.8,-99.4,129.4,17,4.8,95,1419.688421,266.9914818,4.553876892,28,800,30,1,UMi_LOS_28
302.7,-86.1,116.1,19,-2.2,95,1419.687368,266.9843612,4.553876892,28,800,30,1,UMi_LOS_28
302.7,-75.8,105.8,13.5,-0.2,95.00000001,1419.692632,266.9671276,4.553876892,28,800,30,1,UMi_LOS_28
302.6,-76.3,106.3,15.8,-4.2,95,1419.693684,266.9604918,4.553876892,28,800,30,1,UMi_LOS_28
302.6,-89.6,119.6,19.1,-0.2,95,1419.692632,266.9508598,4.553876892,28,800,30,1,UMi_LOS_28
302.6,-75.2,105.2,16.1,-1.5,95,1419.7,266.9452244,4.553876892,28,800,30,1,UMi_LOS_28
302.5,-93.4,123.4,19.1,4,95,1419.698947,266.938551,4.553876892,28,800,30,1,UMi_LOS_28
302.5,-73.7,103.7,19,0.8,95,1419.702105,266.9247712,4.553876892,28,800,30,1,UMi_LOS_28
302.5,-87.2,117.2,18.3,-0.6,3.000000001,1045.633333,3.642648609,1.098612289,28,800,30,1,UMi_LOS_28
302.4,-81.1,111.1,16.7,-4.1,95,1419.701053,266.9162244,4.553876892,28,800,30,1,UMi_LOS_28
302.4,-88.9,118.9,19.7,2.9,95,1419.709474,266.9054629,4.553876892,28,800,30,1,UMi_LOS_28
302.3,-74.5,104.5,19.3,-2.2,95,1419.713684,266.9023877,4.553876892,28,800,30,1,UMi_LOS_28
302.3,-87,117,16.6,-2.2,95,1419.712632,266.8895629,4.553876892,28,800,30,1,UMi_LOS_28
302.3,-85,115,17.5,-5.4,95,1419.711579,266.8783913,4.553876892,28,800,30,1,UMi_LOS_28
302.2,-82.6,112.6,19,-2.1,95.00000001,1419.716842,266.8672707,4.553876892,28,800,30,1,UMi_LOS_28
302.2,-86.1,116.1,19.2,-1,95,1419.718947,266.8588731,4.553876892,28,800,30,1,UMi_LOS_28
302.2,-56.6,86.6,18.5,-1.2,95,1419.726316,266.8514916,4.553876892,28,800,30,1,UMi_LOS_28
302.1,-78.9,108.9,20.3,1.8,95,1419.729474,266.8444873,4.553876892,28,800,30,1,UMi_LOS_28
302.1,-84.3,114.3,19.4,-2.9,95,1419.736842,266.8305988,4.553876892,28,800,30,1,UMi_LOS_28
302.1,-70.2,100.2,17.7,3,3.000000002,1045.533333,3.64264861,1.098612289,28,800,30,1,UMi_LOS_28
302,-75.1,105.1,19.1,-0.1,95,1419.730526,266.8212132,4.553876892,28,800,30,1,UMi_LOS_28
302,-84,114,17.1,7.6,95,1419.735789,266.8132834,4.553876892,28,800,30,1,UMi_LOS_28
301.9,-78.8,108.8,14.1,3.2,95,1419.735789,266.8024402,4.553876892,28,800,30,1,UMi_LOS_28
301.9,-77.5,107.5,17.8,-2.3,95,1419.741053,266.7946293,4.553876892,28,800,30,1,UMi_LOS_28
301.9,-81.4,111.4,17.5,2.6,95,1419.74,266.7831031,4.553876892,28,800,30,1,UMi_LOS_28
301.8,-77.1,107.1,21.4,-2,95,1419.751579,266.7753002,4.553876892,28,800,30,1,UMi_LOS_28
301.8,-85.5,115.5,16.7,-2.8,95,1419.744211,266.767081,4.553876892,28,800,30,1,UMi_LOS_28
301.8,-90.9,120.9,20.2,-3,95,1419.753684,266.7571483,4.553876892,28,800,30,1,UMi_LOS_28
301.7,-80.4,110.4,20.3,-1,95,1419.749474,266.7446545,4.553876892,28,800,30,1,UMi_LOS_28
301.7,-85.4,115.4,21.9,-2.2,95,1419.757895,266.7433975,4.553876892,28,800,30,1,UMi_LOS_28
301.7,-96.5,126.5,20.4,2,3.000000001,1045.466667,3.657260663,1.098612289,28,800,30,1,UMi_LOS_28
301.6,-99.3,129.3,20.5,2.1,95,1419.753684,266.7279883,4.553876892,28,800,30,1,UMi_LOS_28
301.6,-81,111,18.6,-3.2,95,1419.761053,266.7190563,4.553876892,28,800,30,1,UMi_LOS_28
301.5,-75.6,105.6,16.9,-4.3,95,1419.768421,266.7141775,4.553876892,28,800,30,1,UMi_LOS_28
301.5,-62.6,92.6,17.9,-4.9,95,1419.765263,266.7066943,4.553876892,28,800,30,1,UMi_LOS_28
301.5,-76.6,106.6,16.1,-2.9,95,1419.764211,266.6891697,4.553876892,28,800,30,1,UMi_LOS_28
301.4,-76,106,16.6,-5.1,95,1419.768421,266.6820896,4.553876892,28,800,30,1,UMi_LOS_28
301.4,-94.1,124.1,18.5,-0.1,95,1419.775789,266.673267,4.553876892,28,800,30,1,UMi_LOS_28
301.4,-81.1,111.1,19.2,-1,95,1419.773684,266.6639988,4.553876892,28,800,30,1,UMi_LOS_28
301.3,-75.1,105.1,20.3,0.2,95,1419.782105,266.6578442,4.553876892,28,800,30,1,UMi_LOS_28
301.3,-70.6,100.6,17.5,-2.3,95,1419.782105,266.6535935,4.553876892,28,800,30,1,UMi_LOS_28
301.3,-86.4,116.4,16.7,-2.1,3.000000002,1045.333333,3.703451844,1.098612289,28,800,30,1,UMi_LOS_28
301.2,-75.2,105.2,19.6,1.8,95,1419.784211,266.646769,4.553876892,28,800,30,1,UMi_LOS_28
301.2,-93.7,123.7,16.5,3.1,95,1419.788421,266.6312699,4.553876892,28,800,30,1,UMi_LOS_28
301.2,-67.7,97.7,20.3,4,95,1419.788421,266.6219882,4.553876892,28,800,30,1,UMi_LOS_28
301.1,-84.2,114.2,19,-4.4,95,1419.788421,266.6140364,4.553876892,28,800,30,1,UMi_LOS_28
301.1,-83.2,113.2,18.7,-3.6,95,1419.795789,266.6053586,4.553876892,28,800,30,1,UMi_LOS_28
301,-82.8,112.8,16.4,-1.3,95,1419.796842,266.5930166,4.553876892,28,800,30,1,UMi_LOS_28
301,-78.8,108.8,15.7,0.1,95,1419.798947,266.5838675,4.553876892,28,800,30,1,UMi_LOS_28
301,-89.5,119.5,17.3,0.2,95,1419.8,266.5763491,4.553876892,28,800,30,1,UMi_LOS_28
300.9,-85.1,115.1,19,2.2,95,1419.804211,266.5664664,4.553876892,28,800,30,1,UMi_LOS_28
300.9,-88.8,118.8,20.6,-3.5,95,1419.802105,266.5607524,4.553876892,28,800,30,1,UMi_LOS_28
300.9,-79.8,109.8,19.9,-3.5,3.000000001,1045.266667,3.718721405,1.098612289,28,800,30,1,UMi_LOS_28
300.8,-75.5,105.5,18.5,-3.1,95,1419.810526,266.5498944,4.553876892,28,800,30,1,UMi_LOS_28
300.8,-89.3,119.3,21.1,-1.4,95,1419.812632,266.5376463,4.553876892,28,800,30,1,UMi_LOS_28
300.8,-86.2,116.2,22.5,-1.1,95,1419.816842,266.5288299,4.553876892,28,800,30,1,UMi_LOS_28
300.7,-89.4,119.4,22.7,4.2,95,1419.82,266.5195336,4.553876892,28,800,30,1,UMi_LOS_28
300.7,-76.2,106.2,21,3.2,95,1419.82,266.5135232,4.553876892,28,800,30,1,UMi_LOS_28
300.7,-69.5,99.5,15.3,-0.2,95,1419.821053,266.5055611,4.553876892,28,800,30,1,UMi_LOS_28
300.6,-80.4,110.4,24.4,-2.5,95,1419.830526,266.4970256,4.553876892,28,800,30,1,UMi_LOS_28
300.6,-74.5,104.5,21.4,-3.7,95,1419.832632,266.4847496,4.553876892,28,800,30,1,UMi_LOS_28
300.6,-77.7,107.7,16.9,0.3,95,1419.830526,266.4833334,4.553876892,28,800,30,1,UMi_LOS_28
300.5,-95.2,125.2,16.6,6.5,95,1419.837895,266.4680505,4.553876892,28,800,30,1,UMi_LOS_28
300.5,-81,111,18.4,2.8,3,1045.133333,3.765043898,1.098612289,28,800,30,1,UMi_LOS_28
300.4,-96.2,126.2,19.7,-3.9,95,1419.837895,266.4569712,4.553876892,28,800,30,1,UMi_LOS_28
300.4,-80.3,110.3,23.4,1.7,95,1419.843158,266.4503673,4.553876892,28,800,30,1,UMi_LOS_28
300.4,-85,115,20.5,-4.2,95,1419.846316,266.437999,4.553876892,28,800,30,1,UMi_LOS_28
300.3,-79.9,109.9,15.4,6.9,95,1419.847368,266.4312163,4.553876892,28,800,30,1,UMi_LOS_28
300.3,-71.6,101.6,18.7,2.9,95,1419.847368,266.4343213,4.553876892,28,800,30,1,UMi_LOS_28
300.3,-83.8,113.8,24.5,3.2,95,1419.848421,266.416463,4.553876892,28,800,30,1,UMi_LOS_28
300.2,-84.4,114.4,23.1,2.9,95,1419.857895,266.4119029,4.553876892,28,800,30,1,UMi_LOS_28
300.2,-73,103,25.5,-4.2,95,1419.861053,266.3966577,4.553876892,28,800,30,1,UMi_LOS_28
300.2,-82,112,17.1,0.6,95,1419.858947,266.3926645,4.553876892,28,800,30,1,UMi_LOS_28
300.1,-68.9,98.9,23.5,2.5,95,1419.865263,266.3855389,4.553876892,28,800,30,1,UMi_LOS_28
300.1,-86.5,116.5,18.8,-0.9,3,1045.066667,3.780946384,1.098612289,28,800,30,1,UMi_LOS_28
300.1,-80.5,110.5,23.7,-2.7,95,1419.866316,266.3719329,4.553876892,28,800,30,1,UMi_LOS_28
300,-79.6,109.6,23.8,-1.4,95,1419.870526,266.3602637,4.553876892,28,800,30,1,UMi_LOS_28
300,-83.3,113.3,21,-0.8,95,1419.868421,266.3623398,4.553876892,28,800,30,1,UMi_LOS_28
300,-81.5,111.5,23.5,2.7,95,1419.88,266.3503828,4.553876892,28,800,30,1,UMi_LOS_28
299.9,-80.3,110.3,25.2,-0.6,95,1419.875789,266.3413061,4.553876892,28,800,30,1,UMi_LOS_28
299.9,-81.2,111.2,15.9,-2.4,95,1419.878947,266.322729,4.553876892,28,800,30,1,UMi_LOS_28
299.9,-79.3,109.3,20.5,2.6,95,1419.885263,266.320203,4.553876892,28,800,30,1,UMi_LOS_28
299.8,-83.3,113.3,25.9,3,95,1419.885263,266.3141702,4.553876892,28,800,30,1,UMi_LOS_28
299.8,-66,96,17.6,1.1,95,1419.887368,266.307752,4.553876892,28,800,30,1,UMi_LOS_28
299.7,-72.1,102.1,22.5,-1.1,65,1264.852308,164.6691892,4.17438727,28,800,30,1,UMi_LOS_28
299.7,-77.3,107.3,27,-1.3,3.000000001,1048.533333,2.858126815,1.098612289,28,800,30,1,UMi_LOS_28
299.7,-84,114,18,-2.1,3.000000002,1044.933333,3.827386692,1.098612289,28,800,30,1,UMi_LOS_28
299.6,-79.4,109.4,16.6,-4.8,41,1233.08,276.2302958,3.713572067,28,800,30,1,UMi_LOS_28
299.6,-79.5,109.5,22.1,0.7,35,1251.502286,303.96881,3.555348061,28,800,30,1,UMi_LOS_28
299.6,-83.1,113.1,22.1,0.7,40,1261.6795,276.5070764,3.688879454,28,800,30,1,UMi_LOS_28
299.5,-84,114,14.8,-0.6,46,1228.409783,271.806515,3.828641396,28,800,30,1,UMi_LOS_28
299.5,-79.5,109.5,22.9,-2.1,46,1228.421087,271.8017358,3.828641396,28,800,30,1,UMi_LOS_28
299.5,-84.8,114.8,21.3,-2.2,46,1228.435,271.8090634,3.828641396,28,800,30,1,UMi_LOS_28
299.4,-84.1,114.1,29.5,-2.1,46,1228.448696,271.7987152,3.828641396,28,800,30,1,UMi_LOS_28
299.4,-90.5,120.5,16,-2.3,46,1228.464783,271.7991181,3.828641396,28,800,30,1,UMi_LOS_28
299.4,-84,114,23.6,-0.5,46,1228.482826,271.8009161,3.828641396,28,800,30,1,UMi_LOS_28
299.3,-84.1,114.1,24.8,-1.5,46,1228.494348,271.8080211,3.828641396,28,800,30,1,UMi_LOS_28
299.3,-81.6,111.6,20.1,-2.5,3,1044.866667,3.843898484,1.098612289,28,800,30,1,UMi_LOS_28
299.3,-82,112,18.1,-0.7,46,1228.512391,271.793317,3.828641396,28,800,30,1,UMi_LOS_28
299.2,-83.7,113.7,22.3,-4.5,46,1228.536957,271.7910581,3.828641396,28,800,30,1,UMi_LOS_28
299.2,-81.6,111.6,21.4,-0.7,46,1228.544565,271.7980308,3.828641396,28,800,30,1,UMi_LOS_28
299.2,-79.6,109.6,24.7,-2.6,46,1228.558043,271.7874047,3.828641396,28,800,30,1,UMi_LOS_28
299.1,-76.8,106.8,23.6,-3.1,46,1228.582826,271.7887723,3.828641396,28,800,30,1,UMi_LOS_28
299.1,-74.4,104.4,27.4,1.4,46,1228.590217,271.7892493,3.828641396,28,800,30,1,UMi_LOS_28
299.1,-89.1,119.1,21.9,2.1,46,1228.612826,271.7861167,3.828641396,28,800,30,1,UMi_LOS_28
299,-76.8,106.8,19.2,4.8,46,1228.631087,271.7883327,3.828641396,28,800,30,1,UMi_LOS_28
299,-84.5,114.5,28.5,1,46,1228.646957,271.7983364,3.828641396,28,800,30,1,UMi_LOS_28
299,-81,111,20.7,0.1,46,1228.669348,271.7907802,3.828641396,28,800,30,1,UMi_LOS_28
298.9,-77.6,107.6,15.4,-2.2,3.000000001,1044.766667,3.907542564,1.098612289,28,800,30,1,UMi_LOS_28
298.9,-78.5,108.5,26.2,-2.2,46,1228.69,271.7898151,3.828641396,28,800,30,1,UMi_LOS_28
298.9,-80.5,110.5,24.5,1.8,46,1228.701739,271.7856114,3.828641396,28,800,30,1,UMi_LOS_28
298.8,-80.9,110.9,24.5,3.4,46,1228.706957,271.7955514,3.828641396,28,800,30,1,UMi_LOS_28
298.8,-66.3,96.3,19.3,3.3,46,1228.733913,271.7873731,3.828641396,28,800,30,1,UMi_LOS_28
298.8,-77,107,25.8,4.4,46,1228.756304,271.7855435,3.828641396,28,800,30,1,UMi_LOS_28
298.7,-78.6,108.6,20.7,5.9,46,1228.770217,271.7865365,3.828641396,28,800,30,1,UMi_LOS_28
298.7,-80,110,14.4,-0.9,46,1228.793043,271.7829266,3.828641396,28,800,30,1,UMi_LOS_28
298.7,-82.2,112.2,16.2,-0.8,46,1228.808913,271.7737631,3.828641396,28,800,30,1,UMi_LOS_28
298.6,-84.5,114.5,24.5,-2.5,46,1228.816522,271.7829161,3.828641396,28,800,30,1,UMi_LOS_28
298.6,-83.6,113.6,21.5,1.9,46,1228.834783,271.776073,3.828641396,28,800,30,1,UMi_LOS_28
298.6,-78.8,108.8,28.8,0.7,3,1044.666667,3.907542564,1.098612289,28,800,30,1,UMi_LOS_28
298.5,-87.9,117.9,17.9,-3.6,46,1228.851087,271.7767185,3.828641396,28,800,30,1,UMi_LOS_28
298.5,-83.3,113.3,21.4,-0.9,46,1228.873913,271.7789627,3.828641396,28,800,30,1,UMi_LOS_28
298.5,-84.6,114.6,26,-2.6,46,1228.892174,271.7716048,3.828641396,28,800,30,1,UMi_LOS_28
298.4,-80,110,18.2,1.4,46,1228.903913,271.78038,3.828641396,28,800,30,1,UMi_LOS_28
298.4,-77.5,107.5,21.1,-1.1,46,1228.924348,271.7695727,3.828641396,28,800,30,1,UMi_LOS_28
298.4,-87,117,27.4,-4.2,46,1228.936304,271.7713566,3.828641396,28,800,30,1,UMi_LOS_28
298.3,-83.9,113.9,31,-2.6,46,1228.954565,271.7700633,3.828641396,28,800,30,1,UMi_LOS_28
298.3,-80.1,110.1,17.3,-0.3,46,1228.975217,271.7622525,3.828641396,28,800,30,1,UMi_LOS_28
298.3,-79.4,109.4,26.3,-0.3,46,1229.000217,271.7676273,3.828641396,28,800,30,1,UMi_LOS_28
298.2,-81.7,111.7,20.2,2.2,46,1229.007609,271.7717527,3.828641396,28,800,30,1,UMi_LOS_28
298.2,-79.8,109.8,24.7,-0.6,3,1044.6,3.925132694,1.098612289,28,800,30,1,UMi_LOS_28
298.2,-79.2,109.2,15.6,1.6,46,1229.021957,271.7649599,3.828641396,28,800,30,1,UMi_LOS_28
298.1,-80.6,110.6,20.8,-3,46,1229.046739,271.75808,3.828641396,28,800,30,1,UMi_LOS_28
298.1,-76.8,106.8,25.3,-1,46,1229.069783,271.7611719,3.828641396,28,800,30,1,UMi_LOS_28
298.1,-79.1,109.1,16.6,-2.1,46,1229.083913,271.7618298,3.828641396,28,800,30,1,UMi_LOS_28
298,-81.7,111.7,19.2,-0.5,46,1229.1,271.7621418,3.828641396,28,800,30,1,UMi_LOS_28
298,-79.6,109.6,23.5,-2.1,46,1229.123043,271.7713415,3.828641396,28,800,30,1,UMi_LOS_28
298,-80.5,110.5,20.5,-2.1,46,1229.141304,271.760818,3.828641396,28,800,30,1,UMi_LOS_28
297.9,-81,111,20.8,2.2,46,1229.159783,271.7604488,3.828641396,28,800,30,1,UMi_LOS_28
297.9,-81.4,111.4,18,1.8,46,1229.182609,271.7595319,3.828641396,28,800,30,1,UMi_LOS_28
297.9,-77.6,107.6,18.1,-0.9,46,1229.203478,271.7593837,3.828641396,28,800,30,1,UMi_LOS_28
297.8,-80.6,110.6,17.4,-1.6,3.000000004,1044.466667,3.971845358,1.098612289,28,800,30,1,UMi_LOS_28
297.8,-80,110,19.7,4.8,46,1229.219783,271.7578529,3.828641396,28,800,30,1,UMi_LOS_28
297.8,-78.1,108.1,25.9,-0.8,46,1229.231957,271.753508,3.828641396,28,800,30,1,UMi_LOS_28
297.7,-80.4,110.4,29.5,2,46,1229.252391,271.7542808,3.828641396,28,800,30,1,UMi_LOS_28
297.7,-80.5,110.5,17.6,-0.1,46,1229.275652,271.7591397,3.828641396,28,800,30,1,UMi_LOS_28
297.7,-80.9,110.9,20.6,-1.4,46,1229.291957,271.7523168,3.828641396,28,800,30,1,UMi_LOS_28
297.6,-80.3,110.3,26.8,1.9,46,1229.312609,271.7510292,3.828641396,28,800,30,1,UMi_LOS_28
297.6,-78.5,108.5,20.6,0,46,1229.328913,271.7521755,3.828641396,28,800,30,1,UMi_LOS_28
297.6,-80.8,110.8,20.1,-0.3,46,1229.354348,271.7540267,3.828641396,28,800,30,1,UMi_LOS_28
297.5,-77.9,107.9,25.8,-2.9,46,1229.359783,271.7469193,3.828641396,28,800,30,1,UMi_LOS_28
297.5,-83.2,113.2,25,-2.3,46,1229.380435,271.7464756,3.828641396,28,800,30,1,UMi_LOS_28
297.5,-79.5,109.5,24.9,-2.3,3.000000001,1044.4,3.989987469,1.098612289,28,800,30,1,UMi_LOS_28
297.4,-79.7,109.7,16.7,-0.4,46,1229.401522,271.7569662,3.828641396,28,800,30,1,UMi_LOS_28
297.4,-80.9,110.9,17.8,-4.1,46,1229.42,271.7441628,3.828641396,28,800,30,1,UMi_LOS_28
297.4,-79.8,109.8,16.3,-3.2,46,1229.447174,271.7543019,3.828641396,28,800,30,1,UMi_LOS_28
297.3,-80.5,110.5,22.9,-4.9,46,1229.461739,271.753132,3.828641396,28,800,30,1,UMi_LOS_28
297.3,-80.6,110.6,17,-4.8,46,1229.482391,271.7453982,3.828641396,28,800,30,1,UMi_LOS_28
297.3,-81.5,111.5,18.6,-3.6,46,1229.501304,271.7468889,3.828641396,28,800,30,1,UMi_LOS_28
297.2,-81.3,111.3,17.5,-0.1,46,1229.517826,271.7477437,3.828641396,28,800,30,1,UMi_LOS_28
297.2,-81.5,111.5,18,-3,46,1229.536522,271.7461342,3.828641396,28,800,30,1,UMi_LOS_28
297.2,-81.8,111.8,15.1,-1.3,46,1229.561739,271.741955,3.828641396,28,800,30,1,UMi_LOS_28
297.1,-78.5,108.5,18.2,-0.1,46,1229.580435,271.7410889,3.828641396,28,800,30,1,UMi_LOS_28
297.1,-81.1,111.1,16.6,-0.8,3.000000004,1044.266667,4.036775391,1.098612289,28,800,30,1,UMi_LOS_28
297.1,-82.2,112.2,20.6,-2.6,46,1229.601522,271.7480611,3.828641396,28,800,30,1,UMi_LOS_28
297,-78.8,108.8,15.5,-2,46,1229.626739,271.7382211,3.828641396,28,800,30,1,UMi_LOS_28
297,-80.3,110.3,20.4,-1.9,46,1229.636739,271.7379576,3.828641396,28,800,30,1,UMi_LOS_28
297,-81,111,17.1,-1.6,46,1229.657609,271.7443873,3.828641396,28,800,30,1,UMi_LOS_28
296.9,-80,110,15.3,-1.1,46,1229.678696,271.7420675,3.828641396,28,800,30,1,UMi_LOS_28
296.9,-80.4,110.4,20.2,-5.2,46,1229.699348,271.7426542,3.828641396,28,800,30,1,UMi_LOS_28
296.9,-79.8,109.8,16.5,-4,46,1229.718261,271.746003,3.828641396,28,800,30,1,UMi_LOS_28
296.9,-81.4,111.4,20.6,-4.8,46,1229.73913,271.7433963,3.828641396,28,800,30,1,UMi_LOS_28
296.8,-80.7,110.7,18.9,-2,46,1229.766957,271.7459575,3.828641396,28,800,30,1,UMi_LOS_28
296.8,-81.6,111.6,24.8,2.2,46,1229.78587,271.7415225,3.828641396,28,800,30,1,UMi_LOS_28
296.8,-80.3,110.3,16.1,1.2,3,1044.2,4.055449009,1.098612289,28,800,30,1,UMi_LOS_28
296.7,-80.8,110.8,22.6,-3.9,46,1229.804348,271.7431815,3.828641396,28,800,30,1,UMi_LOS_28
296.7,-79.8,109.8,17.2,5.3,46,1229.821304,271.7397785,3.828641396,28,800,30,1,UMi_LOS_28
296.7,-83.3,113.3,19,-3.6,46,1229.835652,271.7378579,3.828641396,28,800,30,1,UMi_LOS_28
296.6,-79.7,109.7,16.7,-6,46,1229.865435,271.7439659,3.828641396,28,800,30,1,UMi_LOS_28
296.6,-81,111,21.4,-3.7,46,1229.89087,271.7343369,3.828641396,28,800,30,1,UMi_LOS_28
296.6,-80.7,110.7,17.2,-2.2,46,1229.918261,271.7389719,3.828641396,28,800,30,1,UMi_LOS_28
296.5,-81.4,111.4,23.2,0.3,46,1229.933043,271.7343067,3.828641396,28,800,30,1,UMi_LOS_28
296.5,-80.6,110.6,19.2,5.6,46,1229.945435,271.7344768,3.828641396,28,800,30,1,UMi_LOS_28
296.5,-81.2,111.2,17.7,-5.2,46,1229.979565,271.7424309,3.828641396,28,800,30,1,UMi_LOS_28
296.4,-80.6,110.6,21.4,5.4,46,1229.991739,271.7441125,3.828641396,28,800,30,1,UMi_LOS_28
296.4,-80.7,110.7,19.7,-3.8,3,1044.066667,4.102302876,1.098612289,28,800,30,1,UMi_LOS_28
296.4,-81.6,111.6,22,3.4,46,1230.006522,271.7386833,3.828641396,28,800,30,1,UMi_LOS_28
296.3,-82.5,112.5,16,-2.4,46,1230.040652,271.7383865,3.828641396,28,800,30,1,UMi_LOS_28
296.3,-80.5,110.5,16.1,-4.3,46,1230.055217,271.7440278,3.828641396,28,800,30,1,UMi_LOS_28
296.3,-81,111,18.8,-3.3,46,1230.078696,271.7337792,3.828641396,28,800,30,1,UMi_LOS_28
296.2,-79.8,109.8,18.3,2.4,46,1230.095,271.737281,3.828641396,28,800,30,1,UMi_LOS_28
296.2,-81,111,20.1,-0.6,46,1230.117174,271.740704,3.828641396,28,800,30,1,UMi_LOS_28
296.2,-81.2,111.2,18.2,-5,46,1230.14413,271.7297304,3.828641396,28,800,30,1,UMi_LOS_28
296.2,-81.2,111.2,18.7,-4.4,46,1230.158043,271.7328051,3.828641396,28,800,30,1,UMi_LOS_28
296.1,-80.8,110.8,20.6,-3.9,66,1441.368333,392.5890913,4.189654742,28,800,30,1,UMi_LOS_28
296.1,-81,111,17.7,-4.2,67.00000001,1444.223134,390.324056,4.204692619,28,800,30,1,UMi_LOS_28
296.1,-81.4,111.4,17.9,0.1,3.000000001,1048.4,2.89942523,1.098612289,28,800,30,1,UMi_LOS_28
296,-80.1,110.1,19.4,-5,3.000000004,1044,4.121488404,1.098612289,28,800,30,1,UMi_LOS_28
296,-81.3,111.3,16.5,4.1,80,1411.4785,334.9888597,4.382026635,28,800,30,1,UMi_LOS_28
296,-81.2,111.2,17.7,-2.4,86,1396.367209,325.77407,4.454347296,28,800,30,1,UMi_LOS_28
295.9,-82,112,20.4,-3,83,1395.208193,335.9032802,4.418840608,28,800,30,1,UMi_LOS_28
295.9,-81.5,111.5,14.2,-3.9,76,1430.330395,329.5916068,4.33073334,28,800,30,1,UMi_LOS_28
295.9,-81.9,111.9,23.7,-3.2,76,1430.369868,329.5808889,4.33073334,28,800,30,1,UMi_LOS_28
295.8,-80,110,17.3,-1.1,76,1430.402632,329.5774083,4.33073334,28,800,30,1,UMi_LOS_28
295.8,-80.5,110.5,16.7,-0.6,76,1430.443289,329.575812,4.33073334,28,800,30,1,UMi_LOS_28
295.8,-82,112,15.5,-3.6,76,1430.480132,329.5702381,4.33073334,28,800,30,1,UMi_LOS_28
295.8,-80.5,110.5,20.4,1.4,76,1430.512895,329.5582429,4.33073334,28,800,30,1,UMi_LOS_28
295.7,-79.3,109.3,20.9,5.1,76,1430.5575,329.5608785,4.33073334,28,800,30,1,UMi_LOS_28
295.7,-81.4,111.4,20.1,-2.3,3,1043.9,4.121488404,1.098612289,28,800,30,1,UMi_LOS_28
295.7,-80,110,22.6,-2.3,76,1430.590263,329.5538366,4.33073334,28,800,30,1,UMi_LOS_28
295.6,-82.1,112.1,16.8,-4.1,76,1430.627105,329.5454854,4.33073334,28,800,30,1,UMi_LOS_28
295.6,-82.3,112.3,18.2,1.7,76,1430.6625,329.5469855,4.33073334,28,800,30,1,UMi_LOS_28
295.6,-81.2,111.2,16.2,-3.8,76,1430.699342,329.5383825,4.33073334,28,800,30,1,UMi_LOS_28
295.5,-80.5,110.5,18.5,-1.7,76,1430.7375,329.5355065,4.33073334,28,800,30,1,UMi_LOS_28
295.5,-79.2,109.2,21.7,-4.7,76,1430.779474,329.5288427,4.33073334,28,800,30,1,UMi_LOS_28
295.5,-81.2,111.2,18.1,-1.6,76,1430.814868,329.5188268,4.33073334,28,800,30,1,UMi_LOS_28
295.4,-80,110,17.9,-1,76,1430.850395,329.5174597,4.33073334,28,800,30,1,UMi_LOS_28
295.4,-79,109,19.6,-4.3,76,1430.895132,329.5113022,4.33073334,28,800,30,1,UMi_LOS_28
